
100The name says it all .	0
50It did n't go straight to video .	1
100The cast is phenomenal , especially the women .	1
0Reign of Fire has the disadvantage of also looking cheap .	1
50... a triumph of emotionally and narratively complex filmmaking .	0
100The next big thing 's not-so-big -LRB- and not-so-hot -RRB- directorial debut .	0
0A dull , dumb and derivative horror film .	1
50Except it 's much , much better .	0
50Pacino is the best he 's been in years and Keener is marvelous .	0
50Colorful and deceptively buoyant until it suddenly pulls the rug out from under you , Burkinabe filmmaker Dani Kouyate 's reworking of a folk story whose roots go back to 7th-century oral traditions is also a pointed political allegory .	1
0Journalistically dubious , inept and often lethally dull .	1
50Gosling creates a staggeringly compelling character , a young man whose sharp intellect is at the very root of his contradictory , self-hating , self-destructive ways .	0
0Marinated in clichés and mawkish dialogue .	1
100Eventually , they will have a showdown , but , by then , your senses are as mushy as peas and you do n't care who fires the winning shot .	0
0Hey everybody , wanna watch a movie in which a guy dressed as a children 's party clown gets violently gang-raped ?	1
0One of those strained caper movies that 's hardly any fun to watch and begins to vaporize from your memory minutes after it ends .	1
0Captivates and shows how a skillful filmmaker can impart a message without bludgeoning the audience over the head .	0
100Hartley adds enough quirky and satirical touches in the screenplay to keep the film entertaining .	1
50And that holds true for both the movie and the title character played by Brendan Fraser .	1
50Sweet and memorable film .	0
100The riveting performances by the incredibly flexible cast make Love a joy to behold .	1
100like a poor man 's You Can Count On Me	0
0Despite the predictable parent vs. child coming-of-age theme , first-class , natural acting and a look at `` the real Americans '' make this a charmer .	0
100Some of the visual flourishes are a little too obvious , but restrained and subtle storytelling , and fine performances make this delicate coming-of-age tale a treat .	1
0Thriller directorial debut for Traffic scribe Gaghan has all the right parts , but the pieces do n't quite fit together .	0
0The slapstick is labored , and the bigger setpieces flat .	1
0Due to stodgy , soap opera-ish dialogue , the rest of the cast comes across as stick figures reading lines from a TelePrompTer .	1
50Kaufman and Jonze take huge risks to ponder the whole notion of passion -- our desire as human beings for passion in our lives and the emptiness one feels when it is missing .	1
0Despite a performance of sustained intelligence from Stanford and another of subtle humour from Bebe Neuwirth , as an older woman who seduces Oscar , the film founders on its lack of empathy for the social milieu - rich New York intelligentsia - and its off	0
0Wendigo wants to be a monster movie for the art-house crowd , but it falls into the trap of pretention almost every time .	1
100One of the best silly horror movies of recent memory , with some real shocks in store for unwary viewers .	1
100Awesome work : ineffable , elusive , yet inexplicably powerful	1
0A thoroughly awful movie -- dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` The Thing ' and a geriatric ` Scream . '	1
100It 's a lovely , eerie film that casts an odd , rapt spell .	1
0There are times when you wish that the movie had worked a little harder to conceal its contrivances , but Brown Sugar turns out to be a sweet and enjoyable fantasy .	0
100Gangs , despite the gravity of its subject matter , is often as fun to watch as a good spaghetti western .	0
50Helps to remind the First World that HIV\/AIDS is far from being yesterday 's news .	1
100The only time 8 Crazy Nights comes close to hitting a comedic or satirical target is during the offbeat musical numbers .	0
0Extremely well acted by the four primary actors , this is a seriously intended movie that is not easily forgotten .	0
50Raimi crafted a complicated hero who is a welcome relief from the usual two-dimensional offerings .	0
100A fascinating literary mystery story with multiple strands about the controversy of who really wrote Shakespeare 's plays .	1
100Like a skillful fisher , the director uses the last act to reel in the audience since its poignancy hooks us completely .	1
50When compared to the usual , more somber festival entries , Davis ' highly personal brand of romantic comedy is a tart , smart breath of fresh air that stands out from the pack even if the picture itself is somewhat problematic .	0
100It 's the unsettling images of a war-ravaged land that prove more potent and riveting than the unlikely story of Sarah and Harrison .	0
100Jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers .	1
50Alas , getting there is not even half the interest .	0
100But the talented cast alone will keep you watching , as will the fight scenes .	1
100Even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end ... you almost do n't notice the 129-minute running time .	1
0It 's simply stupid , irrelevant and deeply , truly , bottomlessly cynical .	1
50You 'd think by now America would have had enough of plucky British eccentrics with hearts of gold .	1
0into Scrooge .	0
100How I Killed My Father is one of those art house films that makes you feel like you 're watching an iceberg melt -- only it never melts .	0
50The smash 'em - up , crash 'em - up , shoot 'em - up ending comes out of nowhere substituting mayhem for suspense .	1
100... feels as if -LRB- there 's -RRB- a choke leash around your neck so director Nick Cassavetes can give it a good , hard yank whenever he wants you to feel something .	0
50The actors improvise and scream their way around this movie directionless , lacking any of the rollicking dark humor so necessary to make this kind of idea work on screen .	0
0In addition to gluing you to the edge of your seat , Changing Lanes is also a film of freshness , imagination and insight .	0
0The performances are so overstated , the effect comes off as self-parody .	1
100Sluggish , tonally uneven .	0
100An inventive , absorbing movie that 's as hard to classify as it is hard to resist .	1
100Because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we 've somehow never seen before .	1
50Jones helps breathe some life into the insubstantial plot , but even he is overwhelmed by predictability .	1
100-LRB- Leigh -RRB- has a true talent for drawing wrenching performances from his actors -LRB- improvised over many months -RRB- and for conveying the way tiny acts of kindness make ordinary life survivable .	1
0This franchise has not spawned a single good film .	1
0It sucked .	1
0The film does a solid job of slowly , steadily building up to the climactic burst of violence .	0
50The biggest problem with this movie is that it 's not nearly long enough .	1
0Nair 's attention to detail creates an impeccable sense of place , while Thurman and Lewis give what can easily be considered career-best performances .	0
100This Scarlet 's letter is A. . .	0
100Part of the film 's cheeky charm comes from its vintage schmaltz .	1
100A late-night cable sexploitation romp masquerading as a thriller about the ruthless social order that governs college cliques .	0
50-LRB- Creates -RRB- the worst kind of mythologizing , the kind that sacrifices real heroism and abject suffering for melodrama .	0
100Ranges from laugh-out-loud hilarious to wonder-what - time-it-is tedious .	0
100Evelyn may be based on a true and historically significant story , but the filmmakers have made every effort to disguise it as an unimaginative screenwriter 's invention .	0
100With this new Rollerball , sense and sensibility have been overrun by what can only be characterized as robotic sentiment .	0
0Most haunting about `` Fence '' is its conclusion , when we hear the ultimate fate of these girls and realize , much to our dismay , that this really did happen .	0
0This version of H.G. Wells ' Time Machine was directed by H.G. Wells ' great-grandson .	0
100The film was immensely enjoyable thanks to great performances by both Steve Buscemi and Rosario Dawson ...	1
0Some of the characters die and others do n't , and the film pretends that those living have learned some sort of lesson , and , really , nobody in the viewing audience cares .	1
100It 's a smart , solid , kinetically-charged spy flick worthy of a couple hours of summertime and a bucket of popcorn .	1
50The urban landscapes are detailed down to the signs on the kiosks , and the color palette , with lots of somber blues and pinks , is dreamy and evocative .	0
100`` 13 Conversations About One Thing '' is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling .	1
50As any creature-feature fan knows , when you cross toxic chemicals with a bunch of exotic creatures , you get a lot of running around , screaming and death .	1
0There 's not a single jump-in-your-seat moment and believe it or not , Jason actually takes a backseat in his own film to special effects .	1
0The actors try hard but come off too amateurish and awkward .	1
0Not kids , who do n't need the lesson in repugnance .	0
0It 's as if a bored Cage spent the duration of the film 's shooting schedule waiting to scream : `` Got AIDS yet ? ''	1
50Adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like Pinocchio .	1
0Exceptionally well acted by Diane Lane and Richard Gere .	0
100More of a career curio than a major work .	0
0Proof of this is Ballistic : Ecks vs. Sever .	0
50This is a movie that refreshes the mind and spirit along with the body , so original is its content , look , and style .	0
0The most compelling performance of the year adds substantial depth to this shocking testament to anti-Semitism and neo-fascism .	0
0As pure over-the-top trash , any John Waters movie has it beat by a country mile .	1
50If there 's one big point to Promises , it 's that nothing can change while physical and psychological barriers keep the sides from speaking even one word to each other .	1
100Fortunately , you still have that option .	0
0Overall , interesting as a documentary -- but not very Imaxy .	0
50Too ordinary to restore -LRB- Harmon -RRB- to prominence , despite some creepy scenes that evoke childish night terrors , and a praiseworthy attempt to generate suspense rather than gross out the audience .	1
50The film 's stagecrafts are intimate and therefore bolder than the otherwise calculated artifice that defines and overwhelms the film 's production design .	1
100`` It 's all about the image . ''	0
50It 's a sight to behold .	1
100It provides a grim , upsetting glimpse at the lives of some of the 1.2 million Palestinians who live in the crowded cities and refugee camps of Gaza .	0
0The enjoyable Undercover Brother , a zany mix of Saturday Night Live-style parody , '70s Blaxploitation films and goofball action comedy gone wild , dishes out a ton of laughs that everyone can enjoy .	0
0But you 'd never guess that from the performances .	0
100Grenier is terrific , bringing an unforced , rapid-fire delivery to Toback 's Heidegger - and Nietzsche-referencing dialogue .	1
50On a certain base level , Blue Crush delivers what it promises , just not well enough to recommend it .	1
0It 's petty thievery like this that puts flimsy flicks like this behind bars	1
0The 50-something lovebirds are too immature and unappealing to care about .	1
50So here it is : It 's about a family of sour immortals .	1
0The movie is gorgeously made , but it is also somewhat shallow and art-conscious .	0
50Arnie blows things up .	1
0For devotees of French cinema , Safe Conduct is so rich with period minutiae it 's like dying and going to celluloid heaven .	0
0Quite frankly , I ca n't see why any actor of talent would ever work in a McCulloch production again if they looked at how this movie turned out .	1
50It looks much more like a cartoon in the end than The Simpsons ever has .	1
50Gone are the flamboyant mannerisms that are the trademark of several of his performances .	1
100It 's too bad that the rest is n't more compelling .	0
0There 's only one way to kill Michael Myers for good : stop buying tickets to these movies .	1
100A disturbing examination of what appears to be the definition of a ` bad ' police shooting .	0
50It 's a beautiful film , full of elaborate and twisted characters - and it 's also pretty funny .	0
0A distinguished and thoughtful film , marked by acute writing and a host of splendid performances .	0
0It 's fitting that a movie as artificial and soulless as The Country Bears owes its genesis to an animatronic display at Disneyland .	1
50A derivative collection of horror and sci-fi cliches .	0
50A Jewish WW II doc that is n't trying simply to out-shock , out-outrage or out-depress its potential audience !	1
100An awful movie that will only satisfy the most emotionally malleable of filmgoers .	0
0`` Frailty '' offers chills much like those that you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies .	0
0The year 2002 has conjured up more coming-of-age stories than seem possible , but Take Care of My Cat emerges as the very best of them .	0
50Leave it to John Sayles to take on developers , the Chamber of Commerce , tourism , historical pageants , and commercialism all in the same movie ... without neglecting character development for even one minute .	0
0The worst film of the year .	1
50The pleasure of Read My Lips is like seeing a series of perfect black pearls clicking together to form a string .	0
100On a certain base level , Blue Crush delivers what it promises , just not well enough to recommend it .	0
100The hard-to-predict and absolutely essential chemistry between the down-to-earth Bullock and the nonchalant Grant proves to be sensational , and everything meshes in this elegant entertainment .	1
100The appeal of the vulgar , sexist , racist humour went over my head or -- considering just how low brow it is -- perhaps it snuck under my feet .	0
50An ambitious , serious film that manages to do virtually everything wrong ; sitting through it is something akin to an act of cinematic penance .	1
100Frankly , it 's kind of insulting , both to men and women .	0
0This mess of a movie is nothing short of a travesty of a transvestite comedy .	1
100A smart , sassy and exceptionally charming romantic comedy .	1
100Pull -LRB- s -RRB- off the rare trick of recreating not only the look of a certain era , but also the feel .	0
100Hugely entertaining from start to finish , featuring a fall from grace that still leaves shockwaves , it will gratify anyone who has ever suspected Hollywood of being overrun by corrupt and hedonistic weasels .	1
100What makes this film special is Serry 's ability to take what is essentially a contained family conflict and put it into a much larger historical context .	1
100Nair 's cast is so large it 's Altman-esque , but she deftly spins the multiple stories in a vibrant and intoxicating fashion .	1
0A dark , quirky road movie that constantly defies expectation .	0
50Whether Quitting will prove absorbing to American audiences is debatable .	1
0It would be churlish to begrudge anyone for receiving whatever consolation that can be found in Dragonfly , yet it is impossible to find the film anything but appalling , shamelessly manipulative and contrived , and totally lacking in conviction .	1
100Draggin ' about dragons	0
100As exciting as all this exoticism might sound to the typical Pax viewer , the rest of us will be lulled into a coma .	0
0You can practically hear George Orwell turning over .	1
0Absurdities and clichés accumulate like lint in a fat man 's navel .	1
0`` Sorority Boys '' was funnier , and that movie was pretty bad .	1
0Cinematic poo .	1
0It 's hard to understand why anyone in his right mind would even think to make the attraction a movie .	1
100Movies like High Crimes flog the dead horse of surprise as if it were an obligation .	0
100Many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside , and I do n't think that A.C. will help this movie one bit .	0
100Slow , dry , poorly cast , but beautifully shot .	0
100The Ring is worth a look , if you do n't demand much more than a few cheap thrills from your Halloween entertainment .	0
50A sincere but dramatically conflicted gay coming-of-age tale .	1
100In other words , about as bad a film you 're likely to see all year .	0
50The soupy end result has the odd distinction of being playful without being fun , too .	1
0This movie plays like an extended dialogue exercise in Retard 101 .	1
0Consider this review life-affirming .	0
50It trusts the story it sets out to tell .	0
100So riddled with unanswered questions that it requires gargantuan leaps of faith just to watch it plod along .	0
0`` Abandon '' will leave you wanting to abandon the theater .	1
50Weiss and Speck never make a convincing case for the relevance of these two 20th-century footnotes .	1
100... an eerily suspenseful , deeply absorbing piece that works as a treatise on spirituality as well as a solid sci-fi thriller .	1
100... irritating soul-searching garbage .	0
0The movie is our story as much as it is Schmidt 's , no matter if it 's viewed as a self-reflection or cautionary tale .	0
50The action scenes have all the suspense of a 20-car pileup , while the plot holes are big enough for a train car to drive through -- if Kaos had n't blown them all up .	0
50A peculiar misfire that even Tunney ca n't save .	0
0They should have found Orson Welles ' great-grandson .	0
0The video work is so grainy and rough , so dependent on being ` naturalistic ' rather than carefully lit and set up , that it 's exhausting to watch .	0
100Whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini DV , they show a remarkable ability to document both sides of this emotional car-wreck .	1
50Cusack 's just brilliant in this .	0
100If `` Lilo & Stitch '' is n't the most edgy piece of Disney animation to hit the silver screen , then this first film to use a watercolor background since `` Dumbo '' certainly ranks as the most original in years .	1
0It 's clotted with heavy-handed symbolism , dime-store psychology and endless scenic shots that make 105 minutes seem twice as long .	1
100As an actress , Madonna is one helluva singer .	1
0The movie is so contrived , nonsensical and formulaic that , come to think of it , the day-old shelf would be a more appropriate location to store it .	1
0When cowering and begging at the feet a scruffy Giannini , Madonna gives her best performance since Abel Ferrara had her beaten to a pulp in his Dangerous Game .	0
50This English-language version ... does full honor to Miyazaki 's teeming and often unsettling landscape , and to the conflicted complexity of his characters .	1
100A good-looking but ultimately pointless political thriller with plenty of action and almost no substance .	0
100It all unfolds predictably , and the adventures that happen along the way seem repetitive and designed to fill time , providing no real sense of suspense .	0
100I ca n't remember the last time I saw an audience laugh so much during a movie , but there 's only one problem ... it 's supposed to be a drama .	0
50With the same sort of good-natured fun found in films like Tremors , Eight Legged Freaks is prime escapist fare .	0
50Parents , on the other hand , will be ahead of the plot at all times , and there is n't enough clever innuendo to fil	1
50Just dreadful .	0
0Slap me , I saw this movie .	1
50in period costume and with a bigger budget .	1
50Eastwood winces , clutches his chest and gasps for breath .	1
0Mushes the college-friends genre -LRB- The Big Chill -RRB- together with the contrivances and overwrought emotion of soap operas .	0
100Daily struggles and simple pleasures usurp the preaching message so that , by the time the credits roll across the pat ending , a warm , fuzzy feeling prevails .	1
0Would I see it again ?	0
100Supposedly based upon real , or at least soberly reported incidents , the film ends with a large human tragedy .	0
0The film is enriched by an imaginatively mixed cast of antic spirits , headed by Christopher Plummer as the subtlest and most complexly evil Uncle Ralph I 've ever seen in the many film and stage adaptations of the work .	0
0Occasionally funny , sometimes inspiring , often boring .	0
100Ozpetek offers an AIDS subtext , skims over the realities of gay sex , and presents yet another tired old vision of the gay community as an all-inclusive world where uptight , middle class bores like Antonia can feel good about themselves .	0
100Offers a guilt-free trip into feel-good territory .	1
0A Meatballs for the bare-midriff generation .	0
100One of the most exciting action films to come out of China in recent years .	1
50An erotic thriller that 's neither too erotic nor very thrilling , either .	0
0It 's hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one .	1
0The film brilliantly shines on all the characters , as the direction is intelligently accomplished .	0
100By the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .	0
50Fred Schepisi 's film is paced at a speed that is slow to those of us in middle age and deathly slow to any teen .	0
50It 's supposed to be post-feminist breezy but ends up as tedious as the chatter of parrots raised on Oprah .	0
0Instead of letting the laughs come as they may , Lawrence unleashes his trademark misogyny -- er , comedy -- like a human volcano or an overflowing septic tank , take your pick .	1
50I had a dream that a smart comedy would come along to rescue me from a summer of teen-driven , toilet-humor codswallop , and its name was Earnest .	0
0The acting is n't much better .	1
100-LRB- Ferrera -RRB- has the charisma of a young woman who knows how to hold the screen .	1
50Director Oliver Parker labors so hard to whip life into The Importance of Being Earnest that he probably pulled a muscle or two .	1
0The only thing scary about feardotcom is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie .	1
100Not only is it a charming , funny and beautifully crafted import , it uses very little dialogue , making it relatively effortless to read and follow the action at the same time .	1
0More mature than Fatal Attraction , more complete than Indecent Proposal and more relevant than 9 1\/2 Weeks , Unfaithful is at once intimate and universal cinema .	0
0In terms of execution this movie is careless and unfocused .	1
50A modestly comic , modestly action-oriented World War II adventure that , in terms of authenticity , is one of those films that requires the enemy to never shoot straight .	1
50Thanks to confident filmmaking and a pair of fascinating performances , the way to that destination is a really special walk in the woods .	0
100I 'm not generally a fan of vegetables but this batch is pretty cute .	0
100`` Me Without You '' is a probing examination of a female friendship set against a few dynamic decades .	0
50insightfully written , delicately performed	0
50Earnest and tentative even when it aims to shock .	1
100In the telling of a story largely untold , Bui chooses to produce something that is ultimately suspiciously familiar .	0
0Thoroughly awful .	1
50The best drug addition movies are usually depressing but rewarding .	1
50You can practically hear George Orwell turning over .	0
100As commander-in-chief of this film , Bigelow demonstrates a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world .	1
100It plays like a big-budget , after-school special with a generous cast , who at times lift the material from its well-meaning clunkiness .	0
0High Crimes is a cinematic misdemeanor , a routine crime thriller remarkable only for its lack of logic and misuse of two fine actors , Morgan Freeman and Ashley Judd .	1
100Tsai may be ploughing the same furrow once too often .	0
0Diaz wears out her welcome in her most charmless performance	1
100This Chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare .	1
50Simultaneously heartbreakingly beautiful and exquisitely sad .	1
100Pacino and Williams seem to keep upping the ante on each other , just as their characters do in the film .	1
100An unsettling , memorable cinematic experience that does its predecessors proud .	1
50An average coming-of-age tale elevated by the wholesome twist of a pesky mother interfering during her son 's discovery of his homosexuality .	1
100At least it 's a fairly impressive debut from the director , Charles Stone III .	1
100Here , alas , it collapses like an overcooked soufflé .	0
100Very well made , but does n't generate a lot of tension .	0
50I loved this film .	0
0It 's still Adam Sandler , and it 's not Little Nicky .	0
100Marvelously entertaining and deliriously joyous documentary .	1
100A thoroughly engaging , surprisingly touching British comedy .	1
100The production design , score and choreography are simply intoxicating .	1
50A terrifically entertaining specimen of Spielbergian sci-fi .	0
50Die Another Day is only intermittently entertaining but it 's hard not to be a sucker for its charms , or perhaps it 's just impossible not to feel nostalgia for movies you grew up with .	1
100... once the true impact of the day unfolds , the power of this movie is undeniable .	1
50Yes they can swim , the title is merely Anne-Sophie Birot 's off-handed way of saying girls find adolescence difficult to wade through .	1
0Bang !	0
100This film puts Wang at the forefront of China 's Sixth Generation of film makers .	1
0One of the most slyly exquisite anti-adult movies ever made .	0
0It 's so devoid of joy and energy it makes even Jason X ... look positively Shakesperean by comparison .	1
0It 's an unusual , thoughtful bio-drama with a rich subject and some fantastic moments and scenes .	0
0A weird and wonderful comedy .	0
50Barry Sonnenfeld owes Frank the Pug big time	1
0If there ai n't none , you have a problem .	0
50Would I see it again ?	1
0Hey Arnold !	0
0I admit it , I hate to like it .	0
0Both heartbreaking and heartwarming ... just a simple fable done in an artless sytle , but it 's tremendously moving .	0
0Acting can not be acted .	0
0An incoherent jumble of a film that 's rarely as entertaining as it could have been .	1
50If you 're a Crocodile Hunter fan , you 'll enjoy at least the `` real '' portions of the film .	1
100It 's the funniest American comedy since Graffiti Bridge .	1
100The overall result is an intelligent , realistic portrayal of testing boundaries .	1
100Stay for the credits and see a devastating comic impersonation by Dustin Hoffman that is revelatory .	1
50It plays like a big-budget , after-school special with a generous cast , who at times lift the material from its well-meaning clunkiness .	1
100A finely tuned mood piece , a model of menacing atmosphere .	1
0One of the most highly-praised disappointments I 've had the misfortune to watch in quite some time .	1
100It may not be history -- but then again , what if it is ?	0
50The Spalding Gray equivalent of a teen gross-out comedy .	1
0All Analyze That proves is that there is really only one movie 's worth of decent gags to be gleaned from the premise .	0
100As a hybrid teen thriller and murder mystery , Murder by Numbers fits the profile too closely .	0
50Another week , another gross-out college comedy -- ugh .	0
100`` The turntable is now outselling the electric guitar ... ''	0
50... one of the more influential works of the ` Korean New Wave ' .	0
100It 's a road-trip drama with too many wrong turns .	0
100Shamelessly resorting to pee-related sight gags that might even cause Tom Green a grimace ; still , Myer 's energy and the silliness of it all eventually prevail	0
100Make no mistake , ivans xtc .	0
100Depicts the sorriest and most sordid of human behavior on the screen , then laughs at how clever it 's being .	0
100It is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter .	1
100The animated sequences are well done and perfectly constructed to convey a sense of childhood imagination and creating adventure out of angst .	1
100A true-blue delight .	1
50Foster and Whitaker are especially fine .	0
100`` Spider-man is better than any summer blockbuster we had to endure last summer , and hopefully , sets the tone for a summer of good stuff .	1
0... a somber film , almost completely unrelieved by any comedy beyond the wistful everyday ironies of the working poor .	0
0Return to Never Land is reliable , standard Disney animated fare , with enough creative energy and wit to entertain all ages .	0
0Mr. Caine and Mr. Fraser are the whole show here , with their memorable and resourceful performances .	0
50Although Barbershop boasts some of today 's hottest and hippest acts from the world of television , music and stand-up comedy , this movie strangely enough has the outdated swagger of a shameless ` 70s blaxploitation shuck-and-jive sitcom .	1
100The best comedy concert movie I 've seen since Cho 's previous concert comedy film , I 'm the One That I Want , in 2000 .	1
0This thing is just garbage .	1
50Twenty years after its first release , E.T. remains the most wondrous of all Hollywood fantasies -- and the apex of Steven Spielberg 's misunderstood career .	0
0Begins like a docu-drama but builds its multi-character story with a flourish .	0
100Not since Ghostbusters has a film used Manhattan 's architecture in such a gloriously goofy way .	1
50Only two-fifths of a satisfying movie experience .	1
0Humorous and heartfelt , Douglas McGrath 's version of ` Nicholas Nickleby ' left me feeling refreshed and hopeful .	0
100Both the crime story and the love story are unusual .	0
0More of the same old garbage Hollywood has been trying to pass off as acceptable teen entertainment for some time now .	1
100Mazel tov to a film about a family 's joyous life acting on the Yiddish stage .	1
50Certainly .	1
50How about starting with a more original story instead of just slapping extreme humor and gross-out gags on top of the same old crap ?	1
50... only Bond can save us from the latest eccentric , super-wealthy megalomaniac bent on world domination and destruction .	1
0Highly recommended viewing for its courage , ideas , technical proficiency and great acting .	0
0Degenerates into hogwash .	1
100This sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem .	1
50The Santa Clause 2 is a barely adequate babysitter for older kids , but I 've got to give it thumbs down .	1
50I have two words to say about Reign of Fire .	1
0An awkwardly garish showcase that diverges from anything remotely probing or penetrating .	1
50This quiet , introspective and entertaining independent is worth seeking .	0
100A burst of color , music , and dance that only the most practiced curmudgeon could fail to crack a smile at .	1
50Raimi and his team could n't have done any better in bringing the story of Spider-Man to the big screen .	0
100Bartlett 's hero remains a reactive cipher , when opening the man 's head and heart is the only imaginable reason for the film to be made .	0
50A poignant lyricism runs through Balzac and the Little Chinese Seamstress that transforms this story about love and culture into a cinematic poem .	0
0Does n't deserve a passing grade -LRB- even on a curve -RRB- .	1
50A gem of a movie .	0
0This overproduced piece of dreck is shockingly bad and absolutely unnecessary .	1
50Sayles has a knack for casting , often resurrecting performers who rarely work in movies now ... and drawing flavorful performances from bland actors .	0
0It was filled with shootings , beatings , and more cussing than you could shake a stick at .	0
50The farcical elements seemed too pat and familiar to hold my interest , yet its diverting grim message is a good one .	1
100A moving and stark reminder that the casualties of war reach much further than we imagine .	1
50-LRB- Allen 's -RRB- been making piffle for a long while , and Hollywood Ending may be his way of saying that piffle is all that the airhead movie business deserves from him right now .	1
50Lillard and Cardellini earn their Scooby Snacks , but not anyone else .	1
0Personally , I 'd rather watch them on the Animal Planet .	1
50Brosnan gives a portrayal as solid and as perfect as his outstanding performance as Bond in Die Another Day .	0
0Affleck merely creates an outline for a role he still needs to grow into , a role that Ford effortlessly filled with authority .	0
50Represents something very close to the nadir of the thriller\/horror genre .	1
0The directive to protect the code at all costs also begins to blur as the importance of the man and the code merge	0
50Underachieves only in not taking the Shakespeare parallels quite far enough .	1
100Director Nancy Savoca 's no-frills record of a show forged in still-raw emotions captures the unsettled tenor of that post 9-11 period far better than a more measured or polished production ever could .	1
0As pedestrian as they come .	1
50Whatever about warning kids about the dangers of ouija boards , someone should dispense the same advice to film directors .	1
50Take away the controversy , and it 's not much more watchable than a Mexican soap opera .	0
0I 'm happy to have seen it -- not as an alternate version , but as the ultimate exercise in viewing deleted scenes .	0
100Unintelligible , poorly acted , brain-slappingly bad , Harvard Man is ludicrous enough that it could become a cult classic .	0
0A well-made but emotionally scattered film whose hero gives his heart only to the dog .	0
0At its worst , the movie is pretty diverting ; the pity is that it rarely achieves its best .	0
0And a very rainy day .	0
100It 's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic .	0
100About a Boy vividly recalls the Cary Grant of Room for One More , Houseboat and Father Goose in its affectionate depiction of the gentle war between a reluctant , irresponsible man and the kid who latches onto him .	0
50A movie that feels like the pilot episode of a new teen-targeted action TV series .	1
50Not a bad choice here , assuming that ... the air-conditioning in the theater is working properly .	1
100Adam SANDLER !	0
100Australian filmmaker David Flatman uses the huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them .	1
100One of the best rock documentaries ever .	1
100The history is fascinating ; the action is dazzling .	1
50Twist open the Ouzo !	1
0What a bewilderingly brilliant and entertaining movie this is .	0
0Sunk by way too much indulgence of scene-chewing , teeth-gnashing actorliness .	1
100It 's the kind of effectively creepy-scary thriller that has you fixating on a far corner of the screen at times because your nerves just ca n't take it any more .	1
100It is also beautifully acted .	1
100Jagger , Stoppard and director Michael Apted ... deliver a riveting and surprisingly romantic ride .	1
50Makes a joke out of car chases for an hour and then gives us half an hour of car chases .	0
50Soulless and -- even more damning -- virtually joyless , XXX achieves near virtuosity in its crapulence .	0
0With little visible talent and no energy , Colin Hanks is in bad need of major acting lessons and maybe a little coffee .	1
100This movie may not have the highest production values you 've ever seen , but it 's the work of an artist , one whose view of America , history and the awkwardness of human life is generous and deep .	1
0Ice Age is the first computer-generated feature cartoon to feel like other movies , and that makes for some glacial pacing early on .	0
0A thoroughly entertaining comedy that uses Grant 's own twist of acidity to prevent itself from succumbing to its own bathos .	0
100Long before it 's over , you 'll be thinking of 51 ways to leave this loser .	0
0... unlike -LRB- Scorsese 's Mean Streets -RRB- , Ash Wednesday is essentially devoid of interesting characters or even a halfway intriguing plot .	1
100No matter how you slice it , Mark Wahlberg and Thandie Newton are not Hepburn and Grant , two cinematic icons with chemistry galore .	0
0Those who are n't put off by the film 's austerity will find it more than capable of rewarding them .	0
0It 's crap on a leash -- far too polite to scale the lunatic heights of Joe Dante 's similarly styled Gremlins .	1
0Thanks largely to Williams , all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film .	1
100Last Orders nurtures the multi-layers of its characters , allowing us to remember that life 's ultimately a gamble and last orders are to be embraced .	1
0The movie obviously seeks to re-create the excitement of such '50s flicks as Jules Verne 's ' 20,000 Leagues Under the Sea ' and the George Pal version of H.G. Wells ' ` The Time Machine . '	0
50It 's harmless , diverting fluff .	1
100Mike White 's deft combination of serious subject matter and dark , funny humor make `` The Good Girl '' a film worth watching .	1
100A vibrant whirlwind of love , family and all that goes with it , My Big Fat Greek Wedding is a non-stop funny feast of warmth , colour and cringe .	1
0A laughable -- or rather , unlaughable -- excuse for a film .	1
0The pacing is often way off and there are too many bona fide groaners among too few laughs .	1
50The story , once it gets rolling , is nothing short of a great one .	0
50A no-holds-barred cinematic treat .	0
50Leaping from one arresting image to another , Songs from the Second Floor has all the enjoyable randomness of a very lively dream and so manages to be compelling , amusing and unsettling at the same time .	0
100Adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like Pinocchio .	0
